tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1776274836668473645,"DOES MEAN URUPFU AS ONE KINYARWANDA ANALYST PUT IT? Let's look at his analysis! URUPFU A Kinyarwanda word which means DEATH RPF Analyst says they just omitted the vowel U RWANDA BEFORE RPF ARRIVALS ON OCT 1, 1990 There was 0 killings There was 0 kidnapping There was 0 arbitrary arrests Few jails a good functioning justice system There was freedom of speech, movement privacy 0 hate speech, 0 wars with DRC 0 looting in DRC Peace with DRC Burundi Peace run like a river inside Rwanda Region WITH KAGAME RPF ARRIVAL SINCE OCT 1990 The shedding of blood began, nonstop to this day Wars Many GENOCIDES in Rwanda and Overflow of killings wars from Rwanda to neighboring countries In short Death, murder, mayhem has Clean streets and skyscrapers... LIKE WHITEWASHED TOMBS UNDERGROUND ARE TORTURE CHAMBERS, PRISONS, SAFE HOUSES TO DECEIVE HUSH ANYONE WHO WOULD QUESTION ABOUT THEIR HUMAN RIGHT ABUSES! SOLUTION There won't be peace until all criminals and all perpetrators are held accountable for the crimes committed. JUSTICE must be established for all not just towards the Hutus but also, Tutsis who committed crimes must be brought to JUSTICE. FACTS Look at all reports by the USA State dept and other human right reports. They cannot show you killings and kidnappings happening before the arrival of RPF Kagame! SPEAK THE TRUTH! SPREAD THE TRUTH! PROCLAIM THE TRUTH FROM THE ROOFTOP","📢DOES #RPF MEAN URUPFU AS ONE KINYARWANDA ANALYST PUT IT? Let's look at his analysis!
📢URUPFU: A Kinyarwanda word which means DEATH
📢RPF: Analyst says they just omitted the vowel U

RWANDA BEFORE RPF ARRIVALS ON OCT 1, 1990
🔶There was 0 killings
🔶There was 0 kidnapping
🔶There was 0 arbitrary arrests
🔶Few jails & a good functioning justice system
🔶There was freedom of speech, movement & privacy
🔶0 hate speech, 0 wars with DRC 
🔶0 looting in DRC
🔶Peace with DRC & Burundi
🔶Peace run like a river inside Rwanda & Region

WITH KAGAME / RPF ARRIVAL SINCE OCT 1990
⚠️The shedding of blood began, nonstop to this day
⚠️Wars 
⚠️Many GENOCIDES in Rwanda and #Congo #DRC
⚠️Overflow of killings & wars from Rwanda to neighboring countries
⚠️In short: Death, murder, mayhem 
⚠️ #Rwanda has Clean streets and skyscrapers... LIKE WHITEWASHED TOMBS (UNDERGROUND ARE TORTURE CHAMBERS, PRISONS, SAFE HOUSES) TO DECEIVE & HUSH ANYONE WHO WOULD QUESTION  ABOUT THEIR HUMAN RIGHT ABUSES!

SOLUTION: There won't be peace until all criminals and all perpetrators are held accountable for the crimes committed. JUSTICE must be established for all not just towards the Hutus but also, Tutsis who committed crimes must be brought to JUSTICE.

FACTS: Look at all reports by the USA State dept and other human right reports. They cannot show you killings and kidnappings happening before the arrival of RPF Kagame! 

📢SPEAK THE TRUTH! SPREAD THE TRUTH! PROCLAIM THE TRUTH FROM THE ROOFTOP📢",en,2024-04-05 15:44:57+00:00,2024-04-05,2024-04,4,3,1,#RPF Rwanda,positive,0.133,0.687,0.18,0.9491,,0.9491,positive
1809073732800946261,"Happy to and his . On July 4, 1994 there was no such thing as but on that day stopped what he had started on April 6, 1994 by killing 2 elected presidents . From that day on, Calvary would begin for Hutus and any Rwandan who is a free thinker. The pictures below a sample of what has happened to any Rwandan who dared to disagree with . Never before, had we seen women, journalists good citizens imprisoned in Rwanda! All the enslavement came with Kagame his RPF. Now when you confront the regime about their human rights abuses they show you pictures of Kigali s high scrapers impressive buildings This is not LIFE This is not PEACE This is not FREEDOM.","Happy #EnslavementDay30 to #Kagame and his #RPF. On July 4, 1994 there was no such thing as #Liberation but on that day #Kagame stopped what he had started on April 6, 1994 by killing 2 elected presidents #Habyalimana & #Ntaryamira. From that day on, Calvary would begin for Hutus and any Rwandan who is a free thinker. The pictures below = a sample of what has happened to any Rwandan who dared to disagree with #Kagame. Never before, had we seen women, journalists & good citizens imprisoned in Rwanda! All the enslavement 👇🏼came with Kagame & his RPF. Now when you confront the regime about their human  rights abuses they show you pictures of Kigali’s high scrapers & impressive buildings… 
👇🏼👇🏾👇🏿👇This is not LIFE 👇🏼👇🏾👇🏿👇This is not PEACE 👇🏼👇🏾👇🏿👇This is not FREEDOM.",en,2024-07-05 03:56:03+00:00,2024-07-05,2024-07,13,6,14,#RPF Rwanda,negative,0.217,0.689,0.095,-0.9663,,0.9663,negative
1791534112097870114,"Under 's leadership, has established a strong global reputation as a sponsor of major football clubs and hosts major international events such as the FIFA world 73rd congress.","Under #RPF's leadership, #Rwanda has established a strong global reputation as a sponsor of major football clubs and hosts major international events such as the FIFA world 73rd congress. #RPFOnTop #ThanksPK https://t.co/WUgr9tvacr",en,2024-05-17 18:19:52+00:00,2024-05-17,2024-05,3,2,0,#RPF Rwanda,positive,0.0,0.891,0.109,0.5106,,0.5106,positive
1791534014756503940,"Under 's leadership, Rwanda has been instrumental in building unity among and promoting equal opportunities for all citizens, regardless of their background.","Under #RPF's leadership, Rwanda has been instrumental in building unity among #Rwandans and promoting equal opportunities for all citizens, regardless of their background. #RPFOnTop #ThanksPK https://t.co/aXiWby3PnM",en,2024-05-17 18:19:28+00:00,2024-05-17,2024-05,8,5,0,#RPF Rwanda,positive,0.0,0.797,0.203,0.6249,,0.6249,positive
1791266303103115363,"Under 's leadership, has enjoyed a period of stability and peace under this leadership, a stark contrast to the country's turbulent past.","Under #RPF's leadership, #Rwanda has enjoyed a period of stability and peace under this  leadership, a stark contrast to the country's turbulent past. #RPFOnTop #ThanksPK https://t.co/n1m38kIqP0",en,2024-05-17 00:35:41+00:00,2024-05-17,2024-05,5,2,0,#RPF Rwanda,positive,0.0,0.746,0.254,0.7783,,0.7783,positive
1791897054639165643,"My daughter Paula, 18, sprained her ankle recently and is recovering. On the way to her second physiotherapy session at Dream Medical Centre today, she asked about politics 1. Who started ? 2. Who are the Liberal Party? 3. Who are Interahamwe? 4. Did colonialists divide Rwanda? You too can take time to answer each of the above questions.","My daughter Paula, 18, sprained her ankle recently and is recovering. On the way to her second physiotherapy session at Dream Medical Centre today, she asked about politics:

1. Who started #RPF?
2. Who are the Liberal Party?
3. Who are Interahamwe?
4. Did colonialists divide Rwanda?

You too can take time to answer each of the above questions.",en,2024-05-18 18:22:04+00:00,2024-05-18,2024-05,386,24,61,#RPF Rwanda,positive,0.0,0.91,0.09,0.6868,,0.6868,positive
1791266540035174566,"Under 's leadership, has made strides in environmental sustainability with initiatives such as the ban on plastic bags and the promotion of green energy.","Under #RPF's leadership, #Rwanda has made strides in environmental sustainability with initiatives such as the ban on plastic bags and the promotion of green energy. #RPFOnTop #ThanksPK https://t.co/t9d4sUnoxX",en,2024-05-17 00:36:37+00:00,2024-05-17,2024-05,3,1,0,#RPF Rwanda,negative,0.13,0.794,0.076,-0.3612,,0.3612,negative
1785695501624467809,"should stop blaming others for not helping in1994. The wanted to take over the country, they were definitely not saving .","#Rwanda should stop blaming others for not helping in1994.  The #RPF wanted to take over the country, they were definitely not saving #tutsis.",en,2024-05-01 15:39:18+00:00,2024-05-01,2024-05,18,13,16,#RPF Rwanda,negative,0.27,0.63,0.1,-0.5556,,0.5556,negative
1799721147807986029,in there is no elections there.,#Kagame #RPF in #Rwanda  there is no elections  there.,en,2024-06-09 08:32:13+00:00,2024-06-09,2024-06,16,3,25,#RPF Rwanda,negative,0.306,0.694,0.0,-0.296,,0.296,negative
1795347038210826621,"With leadership, Rwanda has witnessed a digital revolution through the deployment of fiber optic cables and the establishment of internet exchange points, revolutionizing internet access and reliability nationwide. Gakenke","With #RPF leadership, Rwanda has witnessed a digital revolution through the deployment of fiber optic cables and the establishment of internet exchange points, revolutionizing internet access and reliability nationwide. Gakenke @NsanzumuhireY @gahundemaurice @muka_vestine @duniy https://t.co/ZdrxvPVy0z",en,2024-05-28 06:51:04+00:00,2024-05-28,2024-05,8,1,0,#RPF Rwanda,neutral,0.0,1.0,0.0,0.0,positive,0.0,positive
1813838998566998367,Congratulations to HE Paul Kagame on your overwhelming re-election victory! NSOBA is proud to stand with our esteemed Patron. Your leadership continues to inspire unity and progress in Rwanda. Here's to more years of growth and prosperity under your guidance.,Congratulations to HE Paul Kagame on your overwhelming re-election victory! NSOBA is proud to stand with our esteemed Patron. Your leadership continues to inspire unity and progress in Rwanda. Here's to more years of growth and prosperity under your guidance. #Kagame #Rwanda #RPF https://t.co/3Ngn20YHR3,en,2024-07-18 07:31:31+00:00,2024-07-18,2024-07,382,73,3,#RPF Rwanda,positive,0.0,0.635,0.365,0.9615,,0.9615,positive
1812111965126275317,Because Rwanda deserves all the best,"Because Rwanda deserves all the best 
#RPF #ToraKagame2024 
✊❤️💙🤍 https://t.co/agCmZtj60C",en,2024-07-13 13:08:54+00:00,2024-07-13,2024-07,13,0,0,#RPF Rwanda,positive,0.0,0.543,0.457,0.6369,,0.6369,positive
1775923365393436744,"What is the role of in the Rwanda Genocide? In the video below, is complaining why the existence of the trial to prosecute those who shot down president Habyarimana's plane. Talking to a crowd of people, says that THERE WAS NOTHING INSIDE THAT PLANE! Twice, he asks What was in this plane? What was inside this plane to cause the killings of 1 million people? Hm... is this why they brought it down? Is it because it was empty? For your information, inside this plane were two democratically elected presidents! And it was the killing of these two presidents that would trigger the Rwandan genocide. Since then, the Great Lakes Region has not known peace. Since then, killings, kidnappings, disappearances... human rights were introduced in the region. CONCLUSION Peace will return one day in the region but THERE WON'T BE PEACE UNTIL THOSE WHO SHOT DOWN THIS PLANE ARE HELD RESPONSIBLE FOR THEIR TERRORIST ACTS. For more, please read Thank you to","What is the role of #KAGAME & #RPF in the Rwanda Genocide?  In the video below, #Kagame is complaining why the existence of the trial to prosecute those who shot down president Habyarimana's plane. Talking to a crowd of people, #Kagame says that THERE WAS NOTHING INSIDE THAT PLANE! Twice, he asks ""What was in this plane? What was inside this plane to cause the killings of 1 million people?""
Hm... is this why they brought it down? Is it because it was empty?

For your information, inside this plane were two democratically elected presidents! And it was the killing of these two presidents that would trigger the Rwandan genocide. Since then, the Great Lakes Region has not known peace. Since then, killings, kidnappings, disappearances... human rights were introduced in the region.

CONCLUSION: Peace will return one day in the region but THERE WON'T BE PEACE UNTIL THOSE WHO SHOT DOWN THIS PLANE ARE HELD RESPONSIBLE FOR THEIR TERRORIST ACTS. For more, please read https://t.co/vK28l8nlfx
#Kwibuka30 #Kwibuka 

Thank you to @nibartez",en,2024-04-04 16:28:20+00:00,2024-04-04,2024-04,34,25,24,#RPF Rwanda,negative,0.148,0.769,0.083,-0.9131,,0.9131,negative
1779105102248214766,The real of and !! You are a good survivor if you say what the gouvernement wants you to say.,The real #Rwanda of #Kagame and #RPF!! You are a ”good” survivor if you say what the gouvernement wants you to say.,en,2024-04-13 11:11:25+00:00,2024-04-13,2024-04,11,6,1,#RPF Rwanda,positive,0.0,0.751,0.249,0.717,,0.717,positive
1806412368035152379,"TRANSFORMATIONAL POLITICS IN RWANDA Thirty years ago, the Genocide against the Tutsi was predominantly committed by young people inspired by bankrupt politics. Today, Rwanda's youth lead consensual political discourse, showcasing the positive transformation fostered by the . This evolution is a testament to good governance. Desiring anything different would be disastrous.","TRANSFORMATIONAL POLITICS IN RWANDA

Thirty years ago, the Genocide against the Tutsi was predominantly committed by young people inspired by bankrupt politics. Today, Rwanda's youth lead consensual political discourse, showcasing the positive transformation fostered by the #RPF. This evolution is a testament to good governance. Desiring anything different would be disastrous.

#TransformationalPolitics
#YouthLeadership",en,2024-06-27 19:40:44+00:00,2024-06-27,2024-06,14,5,0,#RPF Rwanda,positive,0.117,0.7,0.184,0.5106,,0.5106,positive
1871080268783903111,"5 Similarly, claims to be an opposition politician who wants to save from the un-democratic and bring democratic change. and have been convicted of genocide denial, in and in , respectively.","5) Similarly, #Ingabire claims to be an opposition politician who wants to save #Rwandans from the un-democratic #RPF and bring democratic change. #Ingabire and #Onana have been convicted of genocide denial, in #Rwanda and in #France, respectively.",en,2024-12-23 06:27:53+00:00,2024-12-23,2024-12,14,13,1,#RPF Rwanda,positive,0.0,0.838,0.162,0.6808,,0.6808,positive
1836302555380637775,"Hutu-Tutsi-Twa amp tell you that there is no ethnics in country. However 95 , picture on left, are only . More than 95 , the picture on right, are only Hutus. No Twa in public! Overall, I is believed that 85 in Rwanda are . What is Genocide?","#Rwanda: Hutu-Tutsi-Twa

#Kagame &amp; #RPF tell you that there is no ethnics in country. However 95%, picture on left, are only #Tutsis. More than 95%, the picture on right, are only Hutus. No Twa in public!

Overall, I is believed that 85% in Rwanda are #Hutus. What is Genocide? https://t.co/0q5gEvSGE9",en,2024-09-18 07:13:40+00:00,2024-09-18,2024-09,2,2,2,#RPF Rwanda,negative,0.093,0.907,0.0,-0.5707,,0.5707,negative
1832703658774937746,"In 100 years, our principles will still be valid, a testament to their enduring truth. We will never rest in our pursuit of a stronger, more democratic Rwanda. The well-being of our people and the protection of our sovereignty are battles we will fight without pause.","In 100 years, our principles will still be valid, a testament to their enduring truth. We will never rest in our pursuit of a stronger, more democratic Rwanda. The well-being of our people and the protection of our sovereignty are battles we will fight without pause. #RPF https://t.co/0WSvj5bppS",en,2024-09-08 08:52:56+00:00,2024-09-08,2024-09,7,4,0,#RPF Rwanda,negative,0.1,0.806,0.094,-0.0772,positive,0.0772,positive
1821884885226618971,"Tito Rutaremara, in language, boasting over how the participated in planning and committing the in ! The Killing Machine was deployed everywhere.","Tito Rutaremara, in #Kinyarwanda language, boasting over how the #RPF participated in planning and committing the #genocide in #Rwanda! The Killing Machine was deployed everywhere.
#TitoRutaremara #RPFKillingMachine #UN #AfricanUnion
https://t.co/uGw3QGLZg8",en,2024-08-09 12:23:00+00:00,2024-08-09,2024-08,6,5,4,#RPF Rwanda,negative,0.181,0.769,0.05,-0.6588,,0.6588,negative
1827368698849501346,𝗜𝗺𝗶𝘁𝗮𝘁𝗶𝗼𝗻 𝗶𝘀 𝘁𝗵𝗲 𝘀𝗶𝗻𝗰𝗲𝗿𝗲𝘀𝘁 𝗳𝗼𝗿𝗺 𝗼𝗳 𝗳𝗹𝗮𝘁𝘁𝗲𝗿𝘆 𝘁𝗵𝗮𝘁 𝗺𝗲𝗱𝗶𝗼𝗰𝗿𝗶𝘁𝘆 𝗰𝗮𝗻 𝗽𝗮𝘆 𝘁𝗼 𝗴𝗿𝗲𝗮𝘁𝗻𝗲𝘀𝘀. -- Amusing to see these spawns of genocidaires attempt and fail to be dismissive of 's EPIC achievements WHILE BORROWING from its legendary and successful methodology of galvanizing and banking on the youth's dynamism to rebuild and re-strengthen Rwanda 's chattered society. Whereas their forefathers did the EXACT OPPOSITE by using their youth today's 𝗴𝗲𝗻𝗼𝗰𝗶𝗱𝗲 𝗮𝗽𝗼𝗹𝗼𝗴𝗶𝘀𝘁𝘀 𝘁𝗵𝗲𝗶𝗿 𝗮𝗹𝗹𝗶𝗲𝘀 in the destruction of their own nation.,"“𝗜𝗺𝗶𝘁𝗮𝘁𝗶𝗼𝗻 𝗶𝘀 𝘁𝗵𝗲 𝘀𝗶𝗻𝗰𝗲𝗿𝗲𝘀𝘁 𝗳𝗼𝗿𝗺 𝗼𝗳 𝗳𝗹𝗮𝘁𝘁𝗲𝗿𝘆 𝘁𝗵𝗮𝘁 𝗺𝗲𝗱𝗶𝗼𝗰𝗿𝗶𝘁𝘆 𝗰𝗮𝗻 𝗽𝗮𝘆 𝘁𝗼 𝗴𝗿𝗲𝗮𝘁𝗻𝗲𝘀𝘀.”
--
Amusing to see these spawns of genocidaires attempt (and fail) to be dismissive of #RPF's EPIC achievements WHILE BORROWING from its legendary and successful methodology of galvanizing and banking on the youth's dynamism to rebuild and re-strengthen Rwanda 🇷🇼's chattered society. 

Whereas their forefathers did the EXACT OPPOSITE by using their youth (today's 𝗴𝗲𝗻𝗼𝗰𝗶𝗱𝗲 𝗮𝗽𝗼𝗹𝗼𝗴𝗶𝘀𝘁𝘀 & 𝘁𝗵𝗲𝗶𝗿 𝗮𝗹𝗹𝗶𝗲𝘀) in the destruction of their own nation. ⬇️",en,2024-08-24 15:33:43+00:00,2024-08-24,2024-08,4,2,0,#RPF Rwanda,positive,0.081,0.818,0.101,0.2023,positive,0.2023,positive
1828728696993140868,"You are a prisoner of a divisive mindset, unable to move forward and accept that the defeated you, dismantled your ideology and built a united . It is disturbing how you only see through the prism of Hutus, ignoring the concept of Rwanda for all Rwandans. It is this narrow-mindedness that led you and others like you to commit genocide against the Tutsi, foolishly believing that you could eliminate them all. How stupid of you! Your ideology is responsible for the death Kinani, who never imagined that he would be betrayed by his own people. It is a curse that haunts you. The is truly a blessing they selflessly sacrificed their lives and lost countless men and women for the good of all Rwandans. They could have stayed where they were, yet, their deep sense of patriotism and commitment to has driven them to act, unlike the previous selfish genocidaires, with no real connection to , whose only goal was to exterminate the Tutsi and run the country for themselves. But their greed would not allow them to achieve even that. The is far beyond the reach of your lies and propaganda, which are aimed at glorifying your genocidal groups and defaming the real heroes.","You are a prisoner of a divisive mindset, unable to move forward and accept that the #RPF defeated you, dismantled your #PARMEHUTU ideology and built a united #Rwanda. 

It is disturbing how you only see #Rwanda through the prism of Hutus, ignoring the concept of Rwanda for all Rwandans. It is this narrow-mindedness that led you and others like you to commit genocide against the Tutsi, foolishly believing that you could eliminate them all. How stupid of you! 

Your #PARMEHUTU ideology is responsible for the death Kinani, who never imagined that he would be betrayed by his own people. It is a curse that haunts you. The #Inkotanyi is truly a blessing; they selflessly sacrificed their lives and lost countless men and women for the good of all Rwandans. 

They could have stayed where they were,  yet, their deep sense of patriotism and commitment to #Rwanda has driven them to act, unlike the previous selfish genocidaires, with no real connection to #Rwanda , whose only goal was to exterminate the Tutsi and run the country for themselves. But their greed would not allow them to achieve even that. 

The #RPFInkotanyi is far beyond the reach of your lies and propaganda, which are aimed at glorifying your genocidal groups and defaming the real heroes.",en,2024-08-28 09:37:52+00:00,2024-08-28,2024-08,19,12,4,#RPF Rwanda,negative,0.159,0.73,0.111,-0.8671,,0.8671,negative
1830941964029538663,"THE WEST IS NOT AFRICA'S SAVIOR LESSONS FROM RWANDA S JOURNEY In 1959, 1960, and 1961, Tutsis were forced out of by extremists, with Western support. When the Rwanda Patriotic Front launched an armed struggle to liberate and repatriate refugees, it was not at the initiative of the West. The against the unfolded under Western supervision, and when the Rwandan Patriotic Army RPA was close to defeating the genocidal regime, the West permitted France to intervene with in Western Rwanda, partly to help those who had orchestrated the genocide escape to . It was the RPF A, not the West, that stopped the Genocide against the Tutsi. Furthermore, the West did not design Rwanda's Program, which has fostered harmonious living among Rwandans. The peace, stability, and security Rwanda now enjoys were not crafted by the West. These achievements belong to Rwandans, under the leadership of the RPF. If the West truly cares about Africa s wellbeing, they should help stabilize the and support in overcoming its status as the world s poorest country. While the West has been and will continue to be invaluable partners in Rwanda's and Africa's development, they are far from being our saviors. Any African nation that does not take full charge and control of its destiny risks stagnation, collapse, or disintegration under the watchful eyes of the West. The West primarily serves its own interests. Where our mutual interests converge, there will be bilateral and multilateral cooperation but often first at their convenience. To benefit from such cooperation, a nation's leadership must be alert, bold, pragmatic, and shrewd. Over the last 30 years Rwanda has exemplified these attributes.","THE WEST IS NOT AFRICA'S SAVIOR: LESSONS FROM RWANDA’S JOURNEY

In 1959, 1960, and 1961, Tutsis were forced out of #Rwanda by #Hutu extremists, with Western support. When the Rwanda Patriotic Front (#RPF) launched an armed struggle to liberate #Rwanda and repatriate refugees, it was not at the initiative of the West. 

The #Genocide against the #Tutsi unfolded under Western supervision, and when the Rwandan Patriotic Army (RPA) was close to defeating the genocidal regime, the West permitted France to intervene with #OperationTurquoise in Western Rwanda, partly to help those who had orchestrated the genocide escape to #Zaire. It was the RPF/A, not the West, that stopped the Genocide against the Tutsi.

Furthermore, the West did not design Rwanda's #UnityandReconciliation Program, which has fostered harmonious living among Rwandans. The peace, stability, and security Rwanda now enjoys were not crafted by the West. These achievements belong to Rwandans, under the leadership of the RPF. 

If the West truly cares about Africa’s wellbeing, they should help stabilize the #DRCongo and support #Burundi in overcoming its status as the world’s poorest country. While the West has been and will continue to be invaluable partners in Rwanda's and Africa's development, they are far from being our saviors. 

Any African nation that does not take full charge and control of its destiny risks stagnation, collapse, or disintegration under the watchful eyes of the West. The West primarily serves its own interests. Where our mutual interests converge, there will be bilateral and multilateral cooperation—but often first at their convenience. To benefit from such cooperation, a nation's leadership must be alert, bold, pragmatic, and shrewd. Over the last 30 years Rwanda has exemplified these attributes.",en,2024-09-03 12:12:36+00:00,2024-09-03,2024-09,23,12,7,#RPF Rwanda,positive,0.043,0.839,0.118,0.9539,,0.9539,positive
1832702137148522567,"The principles that guide us are not bound by time. In 100 years, we will still hold true to the core values that define Rwanda. Democracy, welfare, and sovereignty will always be the pillars of our fight.","The principles that guide us are not bound by time. In 100 years, we will still hold true to the core values that define Rwanda. Democracy, welfare, and sovereignty will always be the pillars of our fight. #RPF https://t.co/nSw1TevZup",en,2024-09-08 08:46:54+00:00,2024-09-08,2024-09,10,8,0,#RPF Rwanda,positive,0.062,0.808,0.131,0.4404,,0.4404,positive
1829852504667897918,"Kagame s Use of Totalitarian Mechanism to Prevent Opposition from Rising In some manner, this is how and his tyrannic regime are treating Opposition Leaders, Journalists, Social Mouvements and, in fact all dissidents to make sure regime remains sticking to power. It's the reason why there're too much killings and forced disappearances of Opposition and Critics in to prevent them from rising ! Disappearances in Rwanda","‼️ Kagame’s Use of Totalitarian Mechanism to Prevent Opposition from Rising ‼️

In some manner, this is how #PaulKagame and his tyrannic regime are treating Opposition Leaders, Journalists, Social Mouvements and, in fact all dissidents to make sure #RPF regime remains sticking to power.
 
It's the reason why there're too much killings and forced disappearances of Opposition and Critics in #Rwanda to prevent them from rising !
@AllAfricafrench @BBCAfrica
@VOAAfrica @RFIAfrique @hrw
@allafrica @amnesty @omctorg

             Disappearances in Rwanda
                                        ⬇️",en,2024-08-31 12:03:28+00:00,2024-08-31,2024-08,48,41,1,#RPF Rwanda,negative,0.171,0.77,0.059,-0.8908,,0.8908,negative
1869018661744443458,Can my n brethren help me locate the original doc where the 9-point political program was written? When where was it written? I think I haven't been able to locate the original doc b c it was written in either Kinyarwanda or French.,Can my #Rwanda|n brethren help me locate the original doc where the #RPF 9-point political program was written? When/where was it written? I think I haven't been able to locate the original doc b/c it was written in either Kinyarwanda or French.,en,2024-12-17 13:55:48+00:00,2024-12-17,2024-12,5,4,2,#RPF Rwanda,positive,0.0,0.839,0.161,0.7691,,0.7691,positive
1842215544126378007,"Rwanda receives an F and could not pass the tests of Freedom, Democracy Human Rights! Rwanda Political rights 8 out of 40 Rwanda civil liberties 15 out of 60 Overall Freedom score 23 out of 100 RWANDA FAILED AND BIG IS THE F! From Freedom House World Reports on Rwanda 2024","Rwanda receives an F👎🏼and could not pass the tests of Freedom, Democracy & Human Rights!🙈
❌Rwanda Political rights = 8 out of 40
❌Rwanda civil liberties = 15 out of 60
❌Overall Freedom score = 23 out of 100
RWANDA FAILED AND BIG IS THE F!
#Kagame #RPF #Rwanda
From Freedom House World Reports on Rwanda 2024👇🏼 https://t.co/wsStpt3Npz",en,2024-10-04 14:49:47+00:00,2024-10-04,2024-10,7,7,4,#RPF Rwanda,positive,0.061,0.692,0.248,0.9253,,0.9253,positive
1830891785935065249,"When you condemn the West for asking regime to open the political space consider the regime came to power and survives thanks to financial diplomatic support of the West, consider the following facts 1. The US and UK refrained from condemning and even increased aid to Uganda which was supplying arms, rear base, health facilities and logistical support. RPF in violation of international law and African Union charter ref US secret role in the Rwandan genocide 2. The and accepted RPF request to oppose sending foreign troops to stop enocide, for fear it could stop its military victory. The UK High Commissioner in Kampala during second week of April 1994 after meeting RPF delegation advised UK government not to support external military intervention in Rwanda until the RPF had reached military objective of irreversible victory Ref British state complicity in genocide Rwanda1994 Hazel Cameron 41917771.pdf 3. The requests of the special rapporteur and organisation of African Unity for UN to set up an independent international enquiry to determine the person responsible for terrorist act of shooting down the plane of President Habyarimana that triggered genocide against tutsi were blocked by friends of Rwanda regime Still Unsolved the Great Crime that Triggered the 1994 Rwandan Genocide Black Agenda Report 4. The Prosecutor of the International Criminal Tribunal for Rwanda Carla Del Ponte was removed from her post because she wanted to pursue her investigations into crimes committed by the including shooting down the plane carrying President Habyarimana 5. The publication of report Gersony report that accused RPA of having killed more than thirty thousand people April-July 1994, was suppressed due to support from the West 6. The slaughter of more than four thousand internally displaced not investigated due to support from the West. Witness to Genocide -- A Personal Account of the 1995 Kibeho Massacre - ANZAC Day Commemoration Committee 7. The RPF enjoys immunity for many crimes Exclusive Top-secret testimonies implicate Rwanda s president in war crimes The Mail Guardian 8. The UN mapping report that details killings of Hutu refugees by the RPA army has been buried because of the silence of the West DRC Mapping human rights violations 1993-2003 OHCHR 9. The RPF RPA was not condemned for crimes against peace, economic crimes because of the support of the West. 10. Double standards while there are their sanctions against Russia for invading Ukraine and not against for invading ? 11. is not tried for supporting a UN and US sanctioned armed group , accused of summary executions, rape, recruiting child soldiers while Charles Taylor was tried for supporting a rebel movement in Siera Leone? If the west decided to cut off the life line from your regime, you would lose your job.","When you condemn the West for asking regime to open the political space consider the #RPF regime came to power and survives thanks to financial& diplomatic support of the West, consider the following facts:

1.       The US and UK refrained from condemning and even increased aid to Uganda which was supplying arms, rear base, health facilities and logistical support. https://t.co/VebZXXHTqT  RPF in violation of international) law and African Union charter (ref: US secret role   in the Rwandan genocide https://t.co/RoJNs5PPYD 

2.       The #US and #UK accepted RPF request to oppose sending foreign troops to stop enocide, for fear it could stop its military victory. The UK High Commissioner in Kampala during second week of April 1994 after meeting RPF delegation advised UK government not to support external military intervention in Rwanda until the RPF had reached military objective of irreversible victory (Ref: “British state complicity in genocide: Rwanda1994” (Hazel Cameron; 41917771.pdf (https://t.co/bD4WXh6skh).

3.       The requests of the #UN special rapporteur and #OAU (organisation of African Unity) for UN to set up an independent international enquiry to determine the person responsible for terrorist act of shooting down the plane of President Habyarimana that triggered genocide against tutsi were blocked by friends of Rwanda regime: Still Unsolved: the Great Crime that Triggered the 1994 Rwandan Genocide | Black Agenda Report

4.       The Prosecutor of the International Criminal Tribunal for Rwanda Carla Del Ponte was removed from her post because she wanted to pursue her investigations into crimes committed by the #RPA including shooting down the plane carrying President Habyarimana ( https://t.co/obUjS2p1Yo); 

5.       The publication of #UNHCR report (Gersony report) that accused RPA of having killed more than thirty thousand people April-July 1994, was suppressed due to support from the West (https://t.co/W3CfhOu4cW).

6.       The slaughter of more than four thousand internally displaced not investigated due to support from the West.( Witness to Genocide -- A Personal Account of the 1995 Kibeho Massacre - ANZAC Day Commemoration Committee)

7.       The RPF enjoys immunity for many crimes (Exclusive: Top-secret testimonies implicate Rwanda’s president in war crimes – The Mail & Guardian (https://t.co/FLG2f3l8PA)

8.       The UN mapping report that details killings of Hutu refugees by the RPA army has been buried because of the silence of the West: DRC: Mapping human rights violations 1993-2003 | OHCHR

9.       The RPF/RPA was not condemned for crimes against peace, economic crimes because of the support of the West.

10.   Double standards: while there are their sanctions against Russia for invading Ukraine and not against #Rwanda for invading #DRC ?

11.   #Kagame is not tried for supporting a UN and US sanctioned armed group #M23, accused of summary executions, rape, recruiting child soldiers while Charles Taylor was tried for supporting   a rebel movement in Siera Leone?

If the  west decided to cut off the life line from your regime, you would lose your job.

@EUinRW @USAmbRwanda @ambafrancerwa @NLinRwanda @UKinRwanda @SADC_News @GermanyinRwanda @jumuiya",en,2024-09-03 08:53:12+00:00,2024-09-03,2024-09,28,19,1,#RPF Rwanda,negative,0.124,0.781,0.094,-0.9573,,0.9573,negative
